,weightclass,R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
346,Middleweight,Robert Whittaker,Darren Till,-130.0,107,76.92307692,107.0,7/25/2020,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,MALE,5,0,1,1,2.41,0.46,0.0,0.66,0.41,4,2,24,1,0,1,3,2,0,0,6,Southpaw,182.88,187.96,185,1,0,0,4.77,0.39,0.0,0.36,0.57,9,3,37,3,0,1,5,5,0,0,11,Orthodox,182.88,185.42,185,29,27,-1,1,-5,-5,-1,-13,-2,-3,0,0.0,2.54,-2,-2.36,0.0,0.3,1,1,5.0,1.0,,,,,,,1.0,,,,,,,,,,,,,5.0,,,,,,,Red,U-DEC,,5.0,5:00,1500.0,250.0,300.0,900.0,900.0,200.0,240.0
347,Middleweight,Robert Whittaker,Israel Adesanya,110.0,-130,110.0,76.92307692,10/5/2019,"Melbourne, Victoria, Australia", Australia,Blue,True,Middleweight,MALE,5,0,6,0,4.46,0.5,0.4,0.0,0.0,6,0,19,1,0,1,3,2,0,0,6,Switch,193.04,203.2,185,0,9,0,4.77,0.39,0.0,0.36,0.57,9,2,35,1,0,1,5,5,0,0,11,Orthodox,182.88,185.42,185,28,30,0,-3,-3,-5,2,-16,0,-3,0,10.16,17.78,-2,-0.31,0.4,-0.36,0,1,1.0,0.0,,,,,,,0.0,,,,,,9.0,,,,,,,1.0,,,,,,14.0,Red,KO/TKO,Punch,2.0,3:33,513.0,315.0,300.0,1400.0,1500.0,230.0,240.0
348,Middleweight,Robert Whittaker,Yoel Romero,-275.0,235,36.36363636,235.0,6/9/2018,"Chicago, Illinois, USA", USA,Red,False,Middleweight,MALE,5,0,1,0,39.1,0.57,0.0,1.7,0.271,8,1,30,2,0,1,1,7,0,0,9,Southpaw,182.88,185.42,185,0,8,0,53.83333333,0.441666667,0.0,0.333333333,0.25,8,2,30,2,0,0,5,5,0,0,10,Orthodox,182.88,185.42,185,27,41,0,-7,0,-1,1,0,0,2,0,0.0,0.0,-14,-14.73333333,0.0,1.366666667,0,1,1.0,0.0,,,,,,,0.0,,,,,,13.0,,,,,,,1.0,,,,,,,Red,S-DEC,,5.0,5:00,1500.0,205.0,800.0,1875.0,2350.0,148.0,293.0
349,Middleweight,Robert Whittaker,Derek Brunson,100.0,-120,100.0,83.33333333,11/26/2016,"Melbourne, Victoria, Australia", Australia,Red,False,Middleweight,MALE,5,0,5,0,19.625,0.48,0.375,1.375,0.15375,5,1,14,0,0,0,2,4,1,0,7,Southpaw,185.42,195.58,185,0,5,0,53.77777778,0.434444444,0.0,0.444444444,0.333333333,5,2,22,1,0,0,4,3,0,0,7,Orthodox,182.88,185.42,185,25,32,0,0,0,0,1,-8,-1,1,1,2.54,10.16,-7,-34.15277778,0.375,0.930555556,0,1,8.0,7.0,,,,,,,7.0,,,,,,,,,,,,,8.0,,,,,,,Red,KO/TKO,Kick,1.0,4:07,247.0,635.0,310.0,1150.0,825.0,180.0,185.0
350,Middleweight,Robert Whittaker,Rafael Natal,-325.0,265,30.76923077,265.0,4/23/2016,"Las Vegas, Nevada, USA", USA,Red,False,Middleweight,MALE,3,0,4,0,41.07142857,0.483571429,0.5,2.571428571,0.311428571,4,5,39,0,0,2,5,1,1,0,9,Orthodox,182.88,193.04,185,0,4,0,49.375,0.42625,0.0,0.5,0.375,4,2,19,1,0,0,3,3,0,0,6,Orthodox,182.88,185.42,185,25,33,0,0,0,3,-3,20,-1,-2,1,0.0,7.62,-8,-8.30357143,0.5,2.071428571,0,1,13.0,7.0,,,,,,,7.0,,,,,,,,,,,,,13.0,,,,,,,Red,U-DEC,,3.0,5:00,900.0,260.0,375.0,2300.0,1300.0,105.0,1275.0
351,Middleweight,Robert Whittaker,Clint Hester,170.0,-185,170.0,54.05405405,11/7/2014,"Sydney, New South Wales, Australia", Australia,Red,False,Middleweight,MALE,3,0,4,0,51.25,0.4475,0.0,1.0,0.665,4,0,11,0,0,1,1,1,0,1,4,Orthodox,187.96,195.58,205,0,1,0,53.8,0.354,0.0,0.4,0.4,2,2,13,1,0,0,2,1,0,0,3,Orthodox,182.88,185.42,185,23,27,0,3,2,1,2,-2,-1,1,0,5.08,10.16,-4,-2.55,0.0,0.6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Knee,2.0,2:43,463.0,249.0,195.0,,,,
352,Middleweight,Robert Whittaker,Mike Rhodes,-250.0,230,40.0,230.0,6/28/2014,"Auckland, New Zealand", New Zealand,Red,False,Welterweight,MALE,3,1,0,0,51.0,0.48,1.0,2.0,0.5,0,1,3,0,0,0,0,0,0,0,0,Orthodox,185.42,187.96,170,2,0,0,50.75,0.3525,0.0,0.25,0.25,2,2,10,1,0,0,1,1,0,0,2,Orthodox,182.88,185.42,185,23,24,1,0,-2,-2,1,-7,-1,-1,0,2.54,2.54,-1,0.25,1.0,1.75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,143.0,383.0,,,,
353,Middleweight,Robert Whittaker,Stephen Thompson,120.0,-130,120.0,76.92307692,2/22/2014,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,3,0,2,0,44.25,0.5325,0.0,1.0,0.375,2,1,9,0,0,0,1,2,0,0,3,Orthodox,182.88,190.5,170,1,0,0,61.33333333,0.376666667,0.0,0.333333333,0.333333333,2,1,9,1,0,0,1,1,0,0,2,Orthodox,182.88,185.42,185,23,31,1,2,0,1,0,0,-1,1,0,0.0,5.08,-8,-17.08333333,0.0,0.666666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,3:43,223.0,350.0,215.0,725.0,1200.0,325.0,280.0
354,Middleweight,Robert Whittaker,Bradley Scott,-235.0,215,42.55319149,215.0,12/14/2012,"Gold Coast, Queensland, Australia", Australia,Red,True,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,193.04,170,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,185.42,185,21,23,0,0,0,0,0,0,0,0,0,2.54,7.62,-2,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,333.0,240.0,,,,
355,Lightweight,Khabib Nurmagomedov,Justin Gaethje,-315.0,255,31.74603175,255.0,10/24/2020,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,True,Lightweight,MALE,5,0,4,0,7.74,0.59,0.0,0.0,0.0,4,2,17,1,0,0,0,5,0,0,5,Orthodox,180.34,177.8,155,0,12,0,4.11,0.49,0.7,5.35,0.47,12,0,36,3,0,0,6,2,4,0,12,Orthodox,177.8,177.8,155,32,31,0,-8,-8,-7,2,-19,-2,3,-4,2.54,0.0,-1,3.63,-0.7,-5.35,1,1,1.0,0.0,,,,,,,,,0.0,,,,2.0,,,,,,,,,1.0,,,,7.0,Red,SUB,,,,,300.0,800.0,165.0,2500.0,425.0,350.0
356,Lightweight,Khabib Nurmagomedov,Dustin Poirier,-400.0,325,25.0,325.0,9/7/2019,"Abu Dhabi, Abu Dhabi, United Arab Emirates", United Arab Emirates,Red,True,Lightweight,MALE,5,0,5,0,5.51,0.49,1.2,1.55,0.37,5,5,54,1,1,0,5,9,3,0,18,Southpaw,175.26,182.88,155,0,11,0,4.11,0.49,0.7,5.35,0.47,11,0,33,2,0,0,6,2,3,0,11,Orthodox,177.8,177.8,155,30,30,0,-6,-6,7,-5,21,-1,7,0,-2.54,5.08,0,1.4,0.5,-3.8,0,1,1.0,0.0,,,,,,,,,0.0,,,,2.0,,,,,,,,,1.0,,,,8.0,Red,SUB,Rear Naked Choke,3.0,2:06,726.0,165.0,1000.0,210.0,1600.0,350.0,500.0
357,Lightweight,Khabib Nurmagomedov,Conor McGregor,-190.0,165,52.63157895,165.0,10/6/2018,"Las Vegas, Nevada, USA", USA,Red,True,Lightweight,MALE,5,0,2,0,47.3,0.485,0.0,0.5,0.18,7,1,20,3,1,0,1,7,0,0,9,Southpaw,175.26,187.96,155,0,10,0,58.7,0.505,0.5,4.9,0.374,10,0,29,1,0,0,6,2,2,0,10,Orthodox,177.8,177.8,155,30,30,0,-8,-3,-1,-1,-9,2,5,-2,-2.54,10.16,0,-11.4,-0.5,-4.4,0,1,1.0,0.0,,,,,,,,,0.0,,,,8.0,,,,,,,,,1.0,,,,2.0,Red,SUB,Neck Crank,4.0,3:03,1083.0,350.0,1000.0,275.0,2000.0,325.0,200.0
358,Lightweight,Khabib Nurmagomedov,Al Iaquinta,-640.0,470,15.625,470.0,4/7/2018,"Brooklyn, New York, USA", USA,Red,True,Lightweight,MALE,5,0,5,0,48.5,0.457,0.3,0.8,0.258,5,2,23,1,0,1,3,4,0,0,8,Orthodox,177.8,177.8,155,0,9,0,50.33333333,0.512222222,0.444444444,4.777777778,0.371111111,9,0,24,0,0,0,5,2,2,0,9,Orthodox,177.8,177.8,155,29,30,0,-4,-4,-1,-2,-1,1,2,-2,0.0,0.0,-1,-1.83333333,-0.144444444,-3.977777778,0,1,11.0,2.0,,,,,,,,,2.0,,,,14.0,,,,,,,,,11.0,,,,,Red,U-DEC,,5.0,5:00,1500.0,459.0,1750.0,157.0,2400.0,119.0,550.0
359,Lightweight,Khabib Nurmagomedov,Edson Barboza,-410.0,330,24.3902439,330.0,12/30/2017,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,3,0,3,0,41.58823529,0.448235294,0.058823529,0.411764706,0.215294118,4,4,40,0,1,1,5,6,0,0,13,Orthodox,180.34,190.5,155,0,8,0,45.5,0.51375,0.5,4.875,0.38,8,0,21,0,0,0,4,2,2,0,8,Orthodox,177.8,177.8,155,29,31,0,-5,-4,5,-4,19,0,4,-2,2.54,12.7,-2,-3.91176471,-0.441176471,-4.463235294,0,1,4.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,Red,U-DEC,,3.0,5:00,900.0,180.0,500.0,268.0,1600.0,365.0,400.0
360,Lightweight,Khabib Nurmagomedov,Michael Johnson,-345.0,285,28.98550725,285.0,11/12/2016,"New York City, New York, USA", USA,Red,False,Lightweight,MALE,3,0,1,0,44.26666667,0.346,0.0,0.466666667,0.35,4,6,37,1,0,0,5,4,0,0,9,Southpaw,177.8,185.42,145,0,7,0,38.57142857,0.492857143,0.428571429,5.285714286,0.387142857,7,0,18,0,0,0,4,2,1,0,7,Orthodox,177.8,177.8,155,28,30,0,-6,-3,2,-6,19,1,2,-1,0.0,7.62,-2,5.6952381,-0.428571429,-4.819047619,0,1,6.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,6.0,,,,,Red,SUB,Kimura,3.0,2:31,751.0,125.0,550.0,400.0,2800.0,380.0,504.0
361,Lightweight,Khabib Nurmagomedov,Darrell Horcher,-1000.0,650,10.0,650.0,4/16/2016,"Tampa, Florida, USA", USA,Red,False,Catch Weight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,177.8,177.8,155,0,6,0,32.5,0.456666667,0.5,5.833333333,0.341666667,6,0,16,0,0,0,4,1,1,0,6,Orthodox,177.8,177.8,155,27,28,0,-6,-6,-6,0,-16,0,-1,-1,0.0,0.0,-1,-32.5,-0.5,-5.833333333,0,1,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2.0,3:38,518.0,150.0,900.0,265.0,2000.0,200.0,900.0
362,Lightweight,Khabib Nurmagomedov,Abel Trujillo,-305.0,275,32.78688525,275.0,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,3,0,1,0,57.0,0.76,2.0,1.0,1.0,1,0,2,0,0,0,0,1,0,0,1,Orthodox,172.72,177.8,155,0,3,0,27.33333333,0.463333333,0.333333333,1.0,0.11,3,0,7,0,0,0,1,1,1,0,3,Orthodox,177.8,177.8,155,24,29,0,-2,-2,-2,0,-5,0,0,-1,-5.08,0.0,-5,29.66666667,1.666666667,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,281.0,550.0,428.0,1700.0,170.0,500.0
363,Flyweight,Henry Cejudo,Dominick Cruz,-225.0,185,44.44444444,185.0,5/9/2020,"Jacksonville, Florida, USA",USA,Red,True,Bantamweight,MALE,5,1,0,0,3.53,0.31,0.1,3.17,0.5,12,2,51,5,0,2,8,2,0,0,12,Orthodox,172.72,172.72,135,0,5,0,3.82,0.44,0.2,2.16,0.35,5,2,30,4,0,2,4,3,0,0,9,Orthodox,162.56,162.56,135,33,35,-1,-5,7,3,0,21,1,-1,0,10.16,10.16,-2,-0.29,-0.1,1.01,1,1,,0.0,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,Red,KO/TKO,Knee,2.0,4:58,598.0,178.0,220.0,1600.0,1700.0,210.0,1450.0
364,Flyweight,Henry Cejudo,Marlon Moraes,145.0,-165,145.0,60.60606061,6/8/2019,"Chicago, Illinois, USA", USA,Red,True,Bantamweight,MALE,5,0,4,0,22.6,0.466,0.4,0.2,0.1,4,1,9,0,0,1,0,2,1,0,4,Orthodox,167.64,170.18,135,0,4,0,44.0,0.466,0.1,1.9,0.458,4,2,27,3,0,2,4,2,0,0,8,Orthodox,162.56,162.56,135,32,31,0,0,0,-4,1,-18,-3,0,1,5.08,7.62,1,-21.4,0.3,-1.7,0,1,1.0,,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,1.0,,,Blue,KO/TKO,Punches,3.0,4:51,891.0,250.0,450.0,800.0,650.0,450.0,180.0
365,Flyweight,Henry Cejudo,TJ Dillashaw,185.0,-225,185.0,44.44444444,1/19/2019,"Brooklyn, New York, USA", USA,Red,True,Flyweight,MALE,5,0,4,0,66.93333333,0.409333333,0.8,1.4,0.318666667,4,3,42,7,0,0,4,7,1,0,12,Orthodox,167.64,170.18,125,0,3,0,46.88888889,0.431111111,0.111111111,2.111111111,0.508888889,4,2,26,2,0,2,4,1,0,0,7,Orthodox,162.56,162.56,135,31,32,0,1,0,5,-1,16,5,6,1,5.08,7.62,-1,20.04444444,0.688888889,-0.711111111,0,1,,0.0,,,,,,,,,,,,0.0,11.0,,,,,,,,,,,0.0,,5.0,Red,KO/TKO,Punches,1.0,0:32,32.0,275.0,185.0,1600.0,1040.0,450.0,180.0
366,Flyweight,Henry Cejudo,Sergio Pettis,-320.0,260,31.25,260.0,12/2/2017,"Detroit, Michigan, USA", USA,Red,False,Flyweight,MALE,3,0,4,0,58.11111111,0.388888889,0.555555556,1.222222222,0.364444444,4,2,28,0,0,0,7,0,0,0,7,Orthodox,167.64,175.26,135,0,1,0,47.85714286,0.444285714,0.142857143,1.857142857,0.53,4,2,18,1,0,1,3,1,0,0,5,Orthodox,162.56,162.56,135,30,24,0,3,0,2,0,10,-1,-1,0,5.08,12.7,6,10.25396825,0.412698413,-0.634920635,0,1,4.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,Red,U-DEC,,3.0,5:00,900.0,-135.0,300.0,1200.0,800.0,400.0,950.0
367,Flyweight,Henry Cejudo,Wilson Reis,-400.0,325,25.0,325.0,9/9/2017,"Edmonton, Alberta, Canada", Canada,Red,False,Flyweight,MALE,3,1,0,0,24.55555556,0.354444444,0.555555556,3.888888889,0.43,3,3,23,1,0,0,4,0,2,0,6,Southpaw,162.56,165.1,125,2,0,0,50.16666667,0.421666667,0.166666667,1.833333333,0.451666667,4,2,16,1,0,1,3,0,0,0,4,Orthodox,162.56,162.56,135,30,32,1,0,-1,2,-1,7,0,0,2,0.0,2.54,-2,-25.61111111,0.388888889,2.055555556,0,1,5.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,5.0,,Red,KO/TKO,Punch,2.0,0:25,325.0,-185.0,600.0,1650.0,850.0,401.0,2550.0
368,Flyweight,Henry Cejudo,Chico Camus,-1275.0,825,7.843137255,825.0,6/13/2015,"Mexico City, Distrito Federal, Mexico", Mexico,Red,False,Flyweight,MALE,3,0,1,0,31.83333333,0.483333333,0.5,1.0,0.415,1,3,18,0,0,1,2,0,0,0,3,Orthodox,167.64,167.64,125,0,2,0,61.0,0.51,0.5,3.0,0.425,2,0,6,0,0,0,2,0,0,0,2,Orthodox,162.56,162.56,135,28,30,0,-1,-1,1,-3,12,0,0,0,5.08,5.08,-2,-29.16666667,0.0,-2.0,0,1,13.0,7.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,13.0,,Red,U-DEC,,3.0,5:00,900.0,-185.0,1550.0,370.0,2615.0,482.0,1950.0
369,Flyweight,Henry Cejudo,Dustin Kimura,-225.0,185,44.44444444,185.0,12/13/2014,"Phoenix, Arizona, USA", USA,Red,False,Bantamweight,MALE,3,1,0,0,9.75,0.2375,1.75,0.75,0.125,1,2,8,0,0,0,0,0,2,0,2,Orthodox,170.18,180.34,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,162.56,135,27,25,-1,0,1,2,-2,8,0,0,2,7.62,17.78,2,9.75,1.75,0.75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,-160.0,925.0,1600.0,350.0,675.0,1065.0
370,Bantamweight,Henry Cejudo,Dominick Cruz,-225.0,185,44.44444444,185.0,5/9/2020,"Jacksonville, Florida, USA",USA,Red,True,Bantamweight,MALE,5,1,0,0,3.53,0.31,0.1,3.17,0.5,12,2,51,5,0,2,8,2,0,0,12,Orthodox,172.72,172.72,135,0,5,0,3.82,0.44,0.2,2.16,0.35,5,2,30,4,0,2,4,3,0,0,9,Orthodox,162.56,162.56,135,33,35,-1,-5,7,3,0,21,1,-1,0,10.16,10.16,-2,-0.29,-0.1,1.01,1,1,,0.0,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,Red,KO/TKO,Knee,2.0,4:58,598.0,178.0,220.0,1600.0,1700.0,210.0,1450.0
371,Bantamweight,Henry Cejudo,Marlon Moraes,145.0,-165,145.0,60.60606061,6/8/2019,"Chicago, Illinois, USA", USA,Red,True,Bantamweight,MALE,5,0,4,0,22.6,0.466,0.4,0.2,0.1,4,1,9,0,0,1,0,2,1,0,4,Orthodox,167.64,170.18,135,0,4,0,44.0,0.466,0.1,1.9,0.458,4,2,27,3,0,2,4,2,0,0,8,Orthodox,162.56,162.56,135,32,31,0,0,0,-4,1,-18,-3,0,1,5.08,7.62,1,-21.4,0.3,-1.7,0,1,1.0,,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,1.0,,,Blue,KO/TKO,Punches,3.0,4:51,891.0,250.0,450.0,800.0,650.0,450.0,180.0
372,Bantamweight,Henry Cejudo,TJ Dillashaw,185.0,-225,185.0,44.44444444,1/19/2019,"Brooklyn, New York, USA", USA,Red,True,Flyweight,MALE,5,0,4,0,66.93333333,0.409333333,0.8,1.4,0.318666667,4,3,42,7,0,0,4,7,1,0,12,Orthodox,167.64,170.18,125,0,3,0,46.88888889,0.431111111,0.111111111,2.111111111,0.508888889,4,2,26,2,0,2,4,1,0,0,7,Orthodox,162.56,162.56,135,31,32,0,1,0,5,-1,16,5,6,1,5.08,7.62,-1,20.04444444,0.688888889,-0.711111111,0,1,,0.0,,,,,,,,,,,,0.0,11.0,,,,,,,,,,,0.0,,5.0,Red,KO/TKO,Punches,1.0,0:32,32.0,275.0,185.0,1600.0,1040.0,450.0,180.0
373,Bantamweight,Henry Cejudo,Sergio Pettis,-320.0,260,31.25,260.0,12/2/2017,"Detroit, Michigan, USA", USA,Red,False,Flyweight,MALE,3,0,4,0,58.11111111,0.388888889,0.555555556,1.222222222,0.364444444,4,2,28,0,0,0,7,0,0,0,7,Orthodox,167.64,175.26,135,0,1,0,47.85714286,0.444285714,0.142857143,1.857142857,0.53,4,2,18,1,0,1,3,1,0,0,5,Orthodox,162.56,162.56,135,30,24,0,3,0,2,0,10,-1,-1,0,5.08,12.7,6,10.25396825,0.412698413,-0.634920635,0,1,4.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,Red,U-DEC,,3.0,5:00,900.0,-135.0,300.0,1200.0,800.0,400.0,950.0
374,Bantamweight,Henry Cejudo,Wilson Reis,-400.0,325,25.0,325.0,9/9/2017,"Edmonton, Alberta, Canada", Canada,Red,False,Flyweight,MALE,3,1,0,0,24.55555556,0.354444444,0.555555556,3.888888889,0.43,3,3,23,1,0,0,4,0,2,0,6,Southpaw,162.56,165.1,125,2,0,0,50.16666667,0.421666667,0.166666667,1.833333333,0.451666667,4,2,16,1,0,1,3,0,0,0,4,Orthodox,162.56,162.56,135,30,32,1,0,-1,2,-1,7,0,0,2,0.0,2.54,-2,-25.61111111,0.388888889,2.055555556,0,1,5.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,5.0,,Red,KO/TKO,Punch,2.0,0:25,325.0,-185.0,600.0,1650.0,850.0,401.0,2550.0
375,Bantamweight,Henry Cejudo,Chico Camus,-1275.0,825,7.843137255,825.0,6/13/2015,"Mexico City, Distrito Federal, Mexico", Mexico,Red,False,Flyweight,MALE,3,0,1,0,31.83333333,0.483333333,0.5,1.0,0.415,1,3,18,0,0,1,2,0,0,0,3,Orthodox,167.64,167.64,125,0,2,0,61.0,0.51,0.5,3.0,0.425,2,0,6,0,0,0,2,0,0,0,2,Orthodox,162.56,162.56,135,28,30,0,-1,-1,1,-3,12,0,0,0,5.08,5.08,-2,-29.16666667,0.0,-2.0,0,1,13.0,7.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,13.0,,Red,U-DEC,,3.0,5:00,900.0,-185.0,1550.0,370.0,2615.0,482.0,1950.0
376,Bantamweight,Henry Cejudo,Dustin Kimura,-225.0,185,44.44444444,185.0,12/13/2014,"Phoenix, Arizona, USA", USA,Red,False,Bantamweight,MALE,3,1,0,0,9.75,0.2375,1.75,0.75,0.125,1,2,8,0,0,0,0,0,2,0,2,Orthodox,170.18,180.34,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,162.56,135,27,25,-1,0,1,2,-2,8,0,0,2,7.62,17.78,2,9.75,1.75,0.75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,-160.0,925.0,1600.0,350.0,675.0,1065.0
377,Women's Flyweight,Valentina Shevchenko,Lauren Murphy,-1375.0,800,7.272727272727272,800.0,2021-09-25,"Las Vegas, Nevada, USA",USA,Red,True,Women's Flyweight,FEMALE,5,0,5,0,3.58,0.38,0.1,1.03,0.34,5,4,32,0,0,3,1,2,1,0,7,Orthodox,165.1,170.18,125,0,7,0,3.21,0.52,0.3,2.62,0.64,7,2,42,7,0,1,4,3,2,0,10,Southpaw,165.1,167.64,125,33,38,0,-2,-2,-3,2,-10,-7,-1,-1,0.0,2.539999999999992,5,0.3700000000000001,-0.1999999999999999,-1.59,1,1,3.0,0.0,0.0,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,13.0,Red,KO/TKO,Punches,4.0,4:00,1140.0,200.0,1800.0,350.0,2800.0,-110.0,2500.0
378,Women's Flyweight,Valentina Shevchenko,Jessica Andrade,-450.0,360,22.22222222,360.0,4/24/2021,"Jacksonville, Florida, USA",USA,Red,True,Women's Flyweight,FEMALE,5,0,1,0,6.15,0.5,0.4,2.97,0.55,4,6,40,3,0,1,5,4,2,0,12,Orthodox,154.94,157.48,115,0,6,0,3.02,0.51,0.4,2.64,0.63,6,2,40,6,0,1,4,2,2,0,9,Southpaw,165.1,167.64,125,33,29,0,-5,-2,3,4,0,-3,2,0,-10.16,-10.16,-4,3.13,0.0,0.33,0,1,1.0,0.0,0.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,5.0,Red,KO/TKO,,,,,155.0,900.0,525.0,1000.0,170.0,700.0
379,Women's Flyweight,Valentina Shevchenko,Jennifer Maia,-1667.0,850,5.99880024,850.0,11/21/2020,"Las Vegas, Nevada, USA",USA,Red,False,Women's Flyweight,FEMALE,3,0,1,0,4.08,0.39,0.2,0.23,0.5,2,2,13,0,0,0,2,0,1,0,3,Orthodox,162.56,162.56,125,0,5,0,3.06,0.5,0.4,2.09,0.54,5,2,35,5,0,1,3,2,2,0,8,Southpaw,165.1,167.64,125,32,32,0,-4,-3,-5,0,-22,-5,-2,-1,-2.54,-5.08,0,1.02,-0.2,-1.86,1,1,3.0,0.0,0.0,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,Red,U-DEC,,,,,200.0,1800.0,425.0,1600.0,-120.0,2200.0
380,Women's Flyweight,Valentina Shevchenko,Katlyn Chookagian,-920.0,610,10.86956522,610.0,2/8/2020,"Houston, Texas, USA", USA,Red,True,Women's Flyweight,FEMALE,5,0,2,0,4.35,0.32,0.1,0.0,0.0,3,2,24,0,0,1,5,0,0,0,6,Orthodox,175.26,172.72,125,0,4,0,3.02,0.49,0.4,1.94,0.51,4,2,32,4,0,1,3,1,2,0,7,Southpaw,165.1,167.64,125,31,31,0,-2,-1,-1,0,-8,-4,-1,-2,10.16,5.08,0,1.33,-0.3,-1.94,0,1,1.0,0.0,0.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,10.0,Red,KO/TKO,Punches,3.0,1:03,663.0,-155.0,1000.0,460.0,1500.0,235.0,1200.0
